badge,badge_type,is_finish,media_id,index_show,follow,play,pub_real_time,pub_date,renewal_time,score,season_id,title,tags,count
,,1,9935117,全12话,2.4万追番,13.1万次播放,1373040000,1373040000,1547446142,8.4分,4403,Fantasista Doll,偶像 少女,0
,,1,2059,全24话,2.4万追番,21.7万次播放,1034006400,1034006400,1303291850,,2059,天使特警,热血,0
,,1,133392,全3话,2.4万追番,71.9万次播放,1502121600,1502121600,1536738085,9.5分,25653,彩虹小马 魔法公主特别篇,萌系 少女 魔法,0
,,1,3564,全1话,2.4万追番,30.1万次播放,1258732800,1258732800,1460357000,9.5分,3564,超时空要塞F 虚空歌姬 前篇,机战 战斗,0
,,1,4984,全4话,2.5万追番,87.5万次播放,1133452800,1133452800,1467712020,9.5分,4984,拳皇的另一天,战斗,0
,,1,28226383,全52话,2.4万追番,726.2万次播放,1577289600,1577289600,1577453820,8.3分,31519,小猪佩奇第一季,,0
,,1,1982,全78话,2.4万追番,72.2万次播放,1049558400,1049558400,1403441310,9.7分,1982,索尼克,萌系 热血,0
,,1,3883,全1话,2.4万追番,35.9万次播放,1267804800,1267804800,1461811740,9.6分,3883,哆啦A梦 大雄的人鱼大海战,奇幻 历史 冒险,0
,,1,140732,全12话,2.4万追番,15.8万次播放,1539187200,1539187200,1545850200,8.8分,25836,只要別西卜大小姐喜歡就好（僅限港澳台地區）,萌系 搞笑 恋爱 奇幻,0
,,1,906,全12话,2.4万追番,28.2万次播放,1309708800,1309708800,1316593676,,906,快盗天使TWIN ANGEL,热血,0
,,1,28220965,全3话,2.5万追番,19.8万次播放,1011974400,1011974400,1557486516,9.4分,5250,纯情房东俏房客 Again,,0
,,1,2392,全38话,2.4万追番,46.3万次播放,607795200,607795200,1296485358,9.2分,2392,天空战记,科幻 热血,0
,,1,1131,全26话,2.5万追番,4.9万次播放,1238860800,1238860800,1412907060,9.4分,1131,豹头王传说,奇幻 热血,0
,,1,5909,全16话,2.5万追番,82.8万次播放,1479916800,1479916800,1493776495,9.6分,5909,神明之记,泡面,0
,,1,2092,全12话,2.5万追番,53.5万次播放,1030204800,1030204800,1423988784,9.5分,2092,热带雨林的爆笑生活 DELUXE,搞笑,0
,,1,2418,全48话,2.5万追番,42万次播放,544636800,544636800,1284657422,9.4分,2418,橙路,日常 少女,0
,,1,28223747,全1话,2.5万追番,39.8万次播放,1531411200,1531411200,1574831100,9.8分,29051,机动战士高达 THE ORIGIN VI：红色彗星的诞生,机战 科幻 漫画改,0
,,1,1615,全26话,2.5万追番,15万次播放,844358400,844358400,1360663276,,1615,魔法少女砂沙美,奇幻 少女 魔法,0
,,1,1474,全12话,2.5万追番,16.4万次播放,1143907200,1143907200,1293811330,,1474,魂链,科幻,0
,,1,1394,全12话,2.5万追番,26.4万次播放,1138809600,1138809600,1272352259,9.7分,1394,备长炭,萌系 搞笑 日常 治愈,0
,,1,3434,全50话,2.5万追番,8万次播放,1231603200,1231603200,1458009840,9.7分,3434,兽之奏者艾琳,奇幻 治愈,0
,,1,28220991,全11话,2.3万追番,15.3万次播放,1168099200,1168099200,1460950860,8.9分,3770,SHUFFLE! MEMORIES,,0
,,1,4810,全12话,2.3万追番,23.4万次播放,1175011200,1175011200,1465886165,,4810,初瓣,励志,0
,,1,95252,全79话,2.3万追番,36.3万次播放,7747200,7747200,1527654384,9.7分,24332,明日之丈,热血 运动,0
会员专享,0,0,79412,更新至第104话,2.3万追番,68.8万次播放,1522598400,1522598400,1586569500,6.7分,23882,智龙迷城,少儿 冒险,0
,,1,6361,全10话,2.3万追番,2.7万次播放,1412697600,1412697600,1498717835,,6361,棺姬嘉依卡 AVENGING BATTLE（僅限港澳台地區）,小说改 战斗 魔法,0
,,0,28228375,更新至第8话,2.3万追番,21.1万次播放,1586016000,1586016000,1590330600,8.7分,32990,格萊普尼爾（僅限港澳台地區）,漫画改 奇幻 战斗,0
,,1,2153,全13话,2.3万追番,14.9万次播放,956678400,956678400,1325530151,,2153,我家也有外星人,搞笑 科幻 日常,0
,,1,5466,全127话,2.3万追番,65.6万次播放,1223136000,1223136000,1528272890,9.7分,5466,闪电十一人,热血 运动 少儿,0
,,1,1908,全26话,2.4万追番,5.1万次播放,1086969600,1086969600,1304649180,8.9分,1908,七武士,热血 机战,0
,,1,28220851,全26话,2.4万追番,85万次播放,1428076800,1428076800,1557025643,9.7分,27733,小马宝莉  第五季 (中配）,少儿 魔法 少女,0
,,1,5833,全1话,2.4万追番,21.2万次播放,1482595200,1482595200,1482806193,,5833,重力异想世界2 序章,架空,0
,,1,4620,全1话,2.4万追番,3.5万次播放,1327075200,1327075200,1465630320,,4620,.hack//世界的彼方,科幻 校园 架空 穿越,0
,,1,3155,全139话,2.4万追番,164.5万次播放,1443628800,1443628800,1530618480,,3155,见习神明 秘密的cocotama,萌系 少儿 少女,0
,,1,5213,全13话,2.4万追番,20.1万次播放,986313600,986313600,1468743135,,5213,魂狩,推理 智斗,0
,,1,1679,全13话,2.4万追番,11.5万次播放,1349452800,1349452800,1360861927,,1679,你好七叶 第一季,日常 治愈,0
,,1,140652,全16话,2.4万追番,16.7万次播放,1538236800,1538236800,1554865200,9.4分,25605,Double Decker! 道格&基里爾（僅限港澳台地區）,原创,0
,,1,4823,全13话,2.4万追番,27.9万次播放,1152288000,1152288000,1465890148,,4823,恋爱天使 安琪莉可～心觉醒之时～,乙女,0
,,1,2146,全26话,2.4万追番,38.1万次播放,1080748800,1080748800,1293811339,,2146,最游记 RELOAD GUNLOCK,奇幻 热血 架空 冒险,0
,,1,2792,全12话,2.4万追番,105.3万次播放,1443974400,1443974400,1450714561,,2792,网球并不可笑嘛 第六季,搞笑 校园 日常 泡面,0
,,1,1399,全12话,2.4万追番,25.1万次播放,1136563200,1136563200,1316300397,,1399,阴守忍者,奇幻,0
,,1,3587,全1话,2.4万追番,8.6万次播放,1364313600,1364313600,1460541660,,3587,魔力家族 La prima festa,乙女 奇幻,0
,,1,5469,全2话,2.4万追番,42.4万次播放,1469548800,1469548800,1491235200,9.4分,5469,高校星歌剧 OVA,,0
,,1,1905,全26话,2.4万追番,35.4万次播放,1080921600,1080921600,1347514945,9.6分,1905,爱你宝贝,日常 治愈,0
,,1,131692,全1话,2.4万追番,17.8万次播放,1281801600,1281801600,1536309010,9.2分,25561,模型战士高达模型制作家 起始G,机战 战斗,0
,,1,1236,全12话,2.4万追番,13.7万次播放,1183392000,1183392000,1462504254,,1236,电波少女,科幻 热血,0
会员专享,0,1,73412,全4话,2.2万追番,79.5万次播放,1243267200,1243267200,1519366770,9.1分,23775,网球王子 过去和未来的信息,漫画改,0
,,1,2145,全25话,2.2万追番,41.7万次播放,1065024000,1065024000,1293811343,,2145,最游记RELOAD,奇幻 热血 架空 冒险,0
,,1,2094,全13话,2.2万追番,21.4万次播放,1002124800,1002124800,1422357820,,2094,天使的尾巴,日常,0
,,1,898,全13话,2.2万追番,19.7万次播放,1309795200,1309795200,1339733133,8.8分,898,神样DOLLS,奇幻 日常,0
,,1,5930,全1话,2.2万追番,3.4万次播放,1461340800,1461340800,1486974900,9.6分,5930,吹響！上低音號 ​~歡迎來到北宇治高校吹奏樂部~（僅限台灣地區）,恋爱 音乐 校园,0
,,1,2552,全1话,2.2万追番,65.2万次播放,416246400,416246400,1423904256,9.6分,2552,哆啦A梦 大雄的海底鬼岩城,萌系 奇幻 科幻 少儿,0
,,1,4773,全1话,2.2万追番,57万次播放,1189267200,1189267200,1465872380,,4773,神奇宝贝不可思议的迷宫 时之探险队・暗之探险队,萌系 架空,0
,,1,3773,全5话,2.2万追番,28.4万次播放,1253116800,1253116800,1460960016,,3773,魔法老师！～另一个世界,科幻 校园 战斗 冒险,0
,,1,3574,全59话,2.3万追番,146.1万次播放,1454688000,1454688000,1490840906,,3574,莉露莉露妖精莉露～妖精之门～,奇幻 少儿,0
,,1,3864,全1话,2.3万追番,347.6万次播放,857750400,857750400,1461746297,9.5分,3864,哆啦A梦 大雄和发条都市冒险记,时泪 少儿 架空 冒险,0
,,1,1489,全13话,2.3万追番,186.8万次播放,1388851200,1388851200,1396216437,9.2分,1489,大家集合！Falcom学园,日常 泡面,0
,,1,1266,全10话,2.3万追番,22万次播放,1199376000,1199376000,1364742523,8.9分,1266,破天荒游戏,奇幻 少女 魔法,0
,,1,3893,全1话,2.3万追番,40.8万次播放,1330704000,1330704000,1461814440,9.6分,3893,哆啦A梦 大雄与奇迹之岛～动物历险记～,奇幻 时泪 冒险,0
,,1,3352,全26话,2.3万追番,16万次播放,1341072000,1341072000,1455761880,9.3分,3352,千岁 Get You!!,萌系 日常 泡面,0
,,1,2093,全14话,2.3万追番,40.9万次播放,1071936000,1071936000,1423989041,9.7分,2093,热带雨林的爆笑生活 FINAL,搞笑,0
,,1,2125,全26话,2.3万追番,6.3万次播放,986054400,986054400,1354659360,,2125,天使领域,热血,0
会员专享,0,1,28221482,全12话,2.3万追番,18.8万次播放,1562169600,1562169600,1568822403,7.7分,28050,魔王大人、RETRY！（僅限港澳台地區）,小说改 奇幻 魔法 穿越,0
,,1,3775,全1话,2.3万追番,24.6万次播放,1314374400,1314374400,1460960564,,3775,魔法老师涅吉! ANIME FINAL,科幻 校园 战斗 冒险,0
,,1,92812,全1话,2.3万追番,29.2万次播放,1528473600,1528473600,1528765200,9.5分,24287,剧场版 笑傲昙天(外传) 「中篇」,奇幻,0
,,1,81512,全12话,2.3万追番,14.8万次播放,1523030400,1523030400,1529685000,9.4分,23820,失憶融合WIXOSS（僅限港澳台地區）,原创,0
,,1,2206,全13话,2.3万追番,18.1万次播放,939830400,939830400,1382457150,8.9分,2206,此时此刻的我,奇幻 科幻,0
,,1,2837,全25话,2.3万追番,157.5万次播放,1309622400,1309622400,1444921054,,2837,滑头鬼之孙 第二季【中文】,热血 奇幻 战斗 声控,0
,,1,4301,全3话,2.3万追番,45.7万次播放,1355673600,1355673600,1464764013,,4301,法外制裁者 OAD,乙女 战斗,0
,,1,5596,全12话,2.3万追番,76.7万次播放,1476460800,1476460800,1490694705,9.1分,5596,彼岸岛X,漫画改,0
,,1,3788,全3话,2.3万追番,31.7万次播放,1437062400,1437062400,1461048274,,3788,偶像大师 灰姑娘女孩 第二季 OVA,校园 偶像,0
,,1,1674,全13话,2.1万追番,150.7万次播放,1333382400,1333382400,1340801062,9.5分,1674,竖笛与双肩书包 2♪,萌系 日常 治愈,0
,,1,3568,全2话,2.1万追番,40.3万次播放,1416499200,1416499200,1460363509,9.4分,3568,翠星之加尔刚蒂亚～遥远的巡回航路～,机战 科幻 奇幻,0
,,1,1896,全26话,2.1万追番,29.7万次播放,1081180800,1081180800,1285511576,,1896,仙境传说,奇幻 架空 冒险,0
,,1,4302,全1话,2.1万追番,12.2万次播放,1350662400,1350662400,1464763850,,4302,新世界 未来篇,奇幻 穿越,0
,,1,1235,全12话,2.1万追番,12.7万次播放,1214928000,1214928000,1280815802,,1235,魔法使的注意事项 夏季的天空,奇幻 治愈 魔法,0
,,1,113212,全7话,2.1万追番,41.5万次播放,1530547200,1530547200,1537884000,9.4分,24961,偶像大师灰姑娘剧场 第三季（WEB版）,萌系 偶像 原创,0
,,1,1895,全26话,2.1万追番,14.5万次播放,1089043200,1089043200,1372404289,,1895,御伽草子,历史 奇幻,0
,,1,5229,全2话,2.1万追番,75.6万次播放,1021392000,1021392000,1468916343,,5229,头文字D Battle Stage,,0
,,1,26322046,全13话,2.2万追番,28.4万次播放,1554566400,1554566400,1561827600,9.0分,26957,我們真的學不來！（僅限台灣地區）,漫画改 日常 校园 恋爱,0
,,1,871,全1话,2.2万追番,21.3万次播放,1321632000,1321632000,1350272526,9.5分,871,UN-GO episode: 0 因果论,奇幻 智斗,0
,,1,223,全13话,2.2万追番,117.4万次播放,1388851200,1388851200,1396193288,9.1分,223,信长之枪,科幻,0
,,1,1763,全51话,2.2万追番,44.8万次播放,1114358400,1114358400,1362373995,9.8分,1763,玻璃假面,搞笑,0
,,1,3358,全26话,2.2万追番,6.1万次播放,1223481600,1223481600,1455768960,,3358,泰坦尼亚,科幻 智斗 历史,0
,,1,1429,全13话,2.2万追番,5.3万次播放,1159718400,1159718400,1407477360,,1429,甜蜜偶像,日常 偶像,0
,,1,4918,全2话,2.2万追番,28.9万次播放,1146153600,1146153600,1471837020,,4918,蜜×蜜水果糖,恋爱,0
,,1,1412,全11话,2.2万追番,20.1万次播放,1160582400,1160582400,1384235980,,1412,工作狂人,搞笑 日常,0
,,1,216,全4话,2.2万追番,24.6万次播放,1387382400,1387382400,1403581007,,216,DOUBLE CIRCLE,科幻 热血,0
,,1,3284,全1话,2.2万追番,57.4万次播放,571075200,571075200,1452590074,9.6分,3284,银河英雄传说 我的征途是星辰大海,热血 科幻 智斗 声控,0
,,1,2390,全1话,2.2万追番,15.8万次播放,605548800,605548800,1414563360,9.6分,2390,五星物语,奇幻 科幻 热血 机战,0
,,1,3152,全6话,2.2万追番,22.1万次播放,734457600,734457600,1449493026,,3152,绿林寮,校园 日常,0
,,1,11651971,全10话,2.2万追番,1.7万次播放,1404835200,1404835200,1548161000,,26468,LOVE STAGE!!（僅限港澳台地區）,漫画改,0
,,1,28222669,全14话,2.2万追番,14.2万次播放,1570204800,1570204800,1585326600,9.3分,28575,碧藍幻想 第二季（僅限港澳台地區）,游戏改 战斗 奇幻 架空,0
,,1,2210,全26话,2.2万追番,18.7万次播放,930931200,930931200,1403443320,,2210,仙界传 封神演义,奇幻 热血,0
,,1,2152,全24话,2.2万追番,31.4万次播放,956160000,956160000,1301760595,,2152,梦幻妖子,奇幻,0
,,1,2150,全12话,2.2万追番,30.9万次播放,947001600,947001600,1350297529,9.5分,2150,幻影死神,奇幻 热血,0
,,1,28223703,全1话,2.1万追番,28.9万次播放,1510243200,1510243200,1574666400,9.7分,29043,机动战士高达 THE ORIGIN V：激战 鲁姆会战,机战 科幻 漫画改,0
,,1,1651,全25话,2.1万追番,78万次播放,1396713600,1396713600,1411501339,9.7分,1651,网球优等生,运动,0
,,1,5269,全7话,2.1万追番,25.2万次播放,1310140800,1310140800,1469008544,,5269,猫神八百万 SP,,0
,,1,2557,全1话,2.1万追番,52.1万次播放,605548800,605548800,1431756123,9.6分,2557,哆啦A梦 大雄与日本诞生,萌系 奇幻 科幻 少儿,0
,,1,2160,全13话,2.1万追番,35.4万次播放,973267200,973267200,1403236727,,2160,X战警：进化,科幻 热血,0
,,1,4723,全1话,2.1万追番,66.2万次播放,1191254400,1191254400,1465788501,9.3分,4723,乡村医生,,0
会员抢先,0,1,28221500,全24话,2.1万追番,45.8万次播放,1562342400,1562342400,1577466600,8.7分,28059,炎炎消防隊（僅限港澳台地區）,漫画改 战斗 热血,0
,,1,2550,全1话,2.1万追番,65.9万次播放,353347200,353347200,1423814516,9.5分,2550,哆啦A梦 大雄的宇宙开拓史,萌系 奇幻 科幻 少儿,0
,,1,2019,全12话,2.1万追番,30.9万次播放,1065801600,1065801600,1314114742,9.3分,2019,青出于蓝～缘～,日常 少女 治愈 恋爱,0
,,1,8,全12话,2.1万追番,51.8万次播放,1404748800,1404748800,1411604226,8.1分,8,漫研部~妄想突变~,搞笑 泡面 校园 日常,0
,,1,2326,全45话,2.1万追番,43.4万次播放,781977600,781977600,1363222030,9.4分,2326,咕噜咕噜魔法阵,萌系 奇幻,0
,,1,130212,全42话,2.1万追番,53万次播放,1398009600,1398009600,1536134003,9.7分,25503,探险活宝 第六季（中配）,搞笑,0
,,1,1823,全49话,2.1万追番,67.8万次播放,854726400,854726400,1424943945,9.7分,1823,勇者王GAOGAIGAR,科幻 热血 机战,0
,,1,28221522,全12话,2.1万追番,18.8万次播放,1562947200,1562947200,1569603600,7.4分,28066,科學一方通行（僅限台灣地區）,漫画改 科幻 魔法 校园,0
,,1,1390,全12话,2.1万追番,23.3万次播放,1144080000,1144080000,1275787594,9.5分,1390,魔界战记 迪斯凯亚,奇幻 热血 架空 冒险,0
,,1,2258,全13话,2.1万追番,17.3万次播放,891446400,891446400,1375897804,,2258,婆娑罗,奇幻 热血 冒险,0
,,1,3767,全5话,2.1万追番,7.2万次播放,1193328000,1193328000,1460948160,,3767,今天开始做魔王 OVA,奇幻 架空 穿越 冒险,0
,,1,3565,全1话,2.1万追番,50万次播放,1298649600,1298649600,1460357220,9.5分,3565,超时空要塞F 恋离飞翼 后篇,机战 战斗,0
,,1,128432,全1话,2.1万追番,24.8万次播放,1535731200,1535731200,1535771220,9.4分,25450,剧场版 笑傲昙天(外传) 「后篇」,奇幻,0
,,1,2308,全29话,2.1万追番,35.6万次播放,797443200,797443200,1555994040,9.4分,2308,街头霸王2 V,热血 战斗,0
,,1,916,全3话,2.1万追番,24.9万次播放,1332259200,1332259200,1508553180,9.7分,916,A频道+smile,萌系 日常 校园 治愈,0
,,1,6335,全12话,2.1万追番,21.8万次播放,1499788800,1499788800,1506678420,8.3分,6335,海天使的灯火,校园,0
,,1,3582,全1话,2.1万追番,182.7万次播放,1177084800,1177084800,1460533502,9.5分,3582,奇诺之旅 疾病之国 -For You-,奇幻 架空 冒险,0
,,1,2568,全1话,2.1万追番,67.5万次播放,1078502400,1078502400,1431761609,9.7分,2568,哆啦A梦 大雄的猫狗时空传,萌系 奇幻 科幻 少儿,0
,,1,3803,全11话,2.1万追番,31.7万次播放,1331827200,1331827200,1528267080,9.7分,3803,史上最强弟子兼一 OVA,战斗 搞笑 热血,0
,,1,1721,全2话,2万追番,1024.8万次播放,1207152000,1207152000,1281285602,9.2分,1721,游☆戏☆王 5D's OVA 进化的决斗！星尘龙 VS 真红魔龙,热血 战斗,0
,,1,3841,全1话,2万追番,22万次播放,1388419200,1388419200,1461569075,,3841,热风海陆bushiroad  SP,热血 冒险,0
,,1,6478,全12话,2万追番,19.7万次播放,1507478400,1507478400,1514134800,,6478,爱米-WE LOVE RICE- 第二季,泡面 原创,0
,,1,3312,全13话,2万追番,17万次播放,978883200,978883200,1453778645,,3312,永恒传说,热血 奇幻 战斗 架空,0
,,1,2100,全51话,2万追番,22万次播放,1002902400,1002902400,1306059972,,2100,圣石小子,奇幻 热血 架空 冒险,0
,,1,1903,全13话,2万追番,24.3万次播放,1081008000,1081008000,1302370723,9.3分,1903,火鸟,奇幻,0
,,1,4309,全2话,2万追番,46.8万次播放,1354464000,1354464000,1464766364,9.6分,4309,圣哥传 OAD,日常,0
,,1,26341584,全25话,2万追番,19.2万次播放,1554480000,1554480000,1569000180,8.8分,26960,生肖奇缘 (2019)（僅限港澳地區）,漫画改 奇幻 校园 恋爱,0
,,1,28221657,全12话,2万追番,3.8万次播放,1404576000,1404576000,1564109587,9.8分,28180,月刊少女野崎君（僅限港澳台地區）,搞笑 校园 少女 漫画改,0
,,1,3046,全46话,2万追番,24.1万次播放,473788800,473788800,1448082806,9.6分,3046,莎拉公主,少女 日常 治愈,0
,,1,1693,全12话,2万追番,44万次播放,1373644800,1373644800,1380424837,7.2分,1693,两个人是少女福尔摩斯,搞笑 日常,0
会员专享,0,1,4314642,全1话,2万追番,56.7万次播放,1314979200,1314979200,1543919086,9.0分,26229,网球王子剧场版：英国式庭球城决战,热血 奇幻 运动,0
,,1,4314782,全2话,2万追番,12万次播放,1516896000,1516896000,1543987971,9.7分,24952,向山进发 回忆的礼物,萌系 校园 社团 少女,0
,,1,28221492,全13话,2万追番,2.4万次播放,1475683200,1475683200,1561965830,9.7分,28055,FLIP FLAPPERS（僅限港澳台地區）,奇幻 原创,0
